ID,Gender,MaritalStatus,Education,CommuteDistance,PerformanceRating,PercentSalaryHike,MonthlyIncome,StockOptionLevel,CompanyProfit,Department,BusinessTravel,YearsWithCurrentManager,YearsSinceLastPromotion,JobSatisfaction,EnvironmentSatisfaction,TrainingHoursLastYear,TotalWorkingYears,YearsInCurrentRole,YearsAtCompany,NumbersCompaniesWorked,WorkLifeBal,JobLevel
17818,Female,Single,Graduate,1,4,8,82127,3,-1,Development,3,2,2,3,5,2,12,7,9,2,2,Product Owner
17819,Male,Married,Graduate,1,3,10,63934,2,-2,DevOps,3,6,4,1,1,2,11,4,8,1,4,Product Manager
17820,Female,Divorced,Post-Graduate,2,5,6,80525,2,-1,HR,3,9,6,4,3,2,17,11,12,4,3,VP
17821,Male,Single,Post-Graduate,4,3,6,76781,3,0,Sales,3,2,0,3,1,3,18,3,10,3,1,Product Owner
17822,Male,Married,Graduate,4,4,8,84350,3,-2,Sales,3,2,0,4,5,4,13,8,11,2,1,Product Owner
17823,Female,Married,Post-Graduate,2,5,13,58601,2,-1,Sales,2,0,1,4,5,3,19,3,5,4,4,Senior Developer
17824,Female,Single,Graduate,3,3,9,90966,2,-1,Training,3,3,4,2,3,4,12,7,9,3,2,Product Owner
17825,Female,Married,Post-Graduate,3,4,9,78947,2,-2,HR,3,2,0,2,5,4,17,3,10,3,2,Product Owner
17826,Male,Married,Post-Graduate,3,4,12,50457,2,-1,DevOps,2,2,2,4,1,4,10,4,5,3,4,Senior Developer
17827,Female,Married,Graduate,4,5,8,92924,2,-2,Training,3,5,3,5,5,1,20,3,9,4,1,Product Owner
17828,Female,Single,Post-Graduate,3,4,7,75264,3,-2,Public Relations,3,5,3,4,4,2,16,3,11,3,1,Product Owner
17829,Female,Married,Doctorate,4,3,16,59975,2,-1,Product Management,2,2,3,5,3,4,11,5,8,1,3,Senior Developer
17830,Male,Married,Post-Graduate,3,3,10,64968,2,1,Sales,3,5,0,3,3,1,19,6,9,2,2,Product Manager
17831,Male,Married,Graduate,3,4,13,45223,2,0,Training,2,1,2,3,3,1,14,4,8,3,2,Senior Developer
17832,Female,Single,Graduate,1,5,12,60028,2,-2,HR,3,3,4,4,5,4,18,7,10,2,3,Product Manager
17833,Male,Married,Post-Graduate,2,3,7,75756,3,0,Public Relations,3,5,3,2,3,1,11,4,9,2,2,Product Owner
17834,Female,Married,Graduate,2,3,8,57628,2,-2,People Management,2,4,1,2,4,1,18,6,8,3,4,Product Manager
17835,Male,Single,Graduate,2,3,15,49622,2,-1,People Management,2,1,3,4,1,2,9,3,5,3,5,Senior Developer
17836,Female,Married,Post-Graduate,4,4,8,49613,2,-2,HR,2,5,2,2,3,2,8,7,8,1,5,Product Manager
17837,Female,Married,Graduate,2,5,7,94531,2,1,Training,3,6,1,2,1,4,14,6,9,2,3,Product Owner
17838,Male,Married,Graduate,1,4,7,84699,3,-1,Testing,3,3,5,3,4,2,8,7,8,1,3,Product Owner
17839,Male,Married,Post-Graduate,1,4,8,83055,3,0,DevOps,3,6,3,4,5,3,18,6,10,4,2,Product Owner
17840,Male,Married,Graduate,3,4,9,86366,3,1,People Management,3,4,5,4,1,4,9,3,9,1,4,Product Owner
17841,Male,Married,Graduate,1,3,8,91392,2,1,Consultancy,3,7,2,3,4,2,9,5,9,1,3,Product Owner
17842,Female,Married,Graduate,3,5,10,50193,2,0,Sales,2,5,1,5,4,4,17,6,8,4,3,Product Manager
17843,Male,Married,Post-Graduate,3,5,6,91851,3,0,Product Management,3,4,6,4,5,3,18,10,11,3,3,VP
17844,Male,Divorced,Graduate,4,3,8,48640,2,0,People Management,2,7,2,5,5,2,8,5,8,1,4,Product Manager
17845,Female,Married,Post-Graduate,2,5,9,85172,3,1,Training,3,3,1,2,4,2,18,8,9,3,2,Product Owner
17846,Female,Married,Post-Graduate,4,4,8,76360,2,1,Testing,3,8,3,3,1,1,20,3,11,4,2,VP
17847,Female,Married,Graduate,1,5,6,91773,3,-2,People Management,3,5,4,4,4,1,17,5,12,3,2,VP
17848,Male,Divorced,Graduate,4,4,8,91302,3,-2,Testing,3,6,6,5,4,3,18,4,12,3,2,VP
17849,Male,Married,Post-Graduate,4,5,9,90477,2,-1,Testing,3,5,5,2,5,1,19,3,11,2,4,Product Owner
17850,Female,Married,Doctorate,4,5,10,61172,2,-2,Consultancy,3,6,4,4,2,1,19,6,9,4,3,Product Manager
17851,Female,Married,Doctorate,3,3,8,75452,3,0,Testing,3,8,3,2,4,1,20,5,10,2,1,VP
17852,Female,Married,Graduate,2,3,9,90271,2,-2,Training,3,4,4,5,3,1,19,9,11,3,1,VP
17853,Female,Divorced,Doctorate,1,3,9,93227,3,0,HR,3,2,2,2,2,2,10,6,9,3,2,Product Owner
17854,Female,Married,Graduate,2,3,16,51082,2,1,Product Management,3,2,2,5,4,2,16,4,5,2,5,Senior Developer
17855,Male,Married,Post-Graduate,1,3,14,53755,2,0,DevOps,2,1,0,3,3,2,17,5,7,3,4,Senior Developer
17856,Male,Married,Post-Graduate,3,4,9,86477,3,-1,Sales,3,3,3,4,1,4,16,5,9,3,4,Product Owner
17857,Female,Divorced,Post-Graduate,2,5,6,85103,2,1,Public Relations,3,3,3,1,4,4,10,7,9,2,2,Product Owner
17858,Male,Single,Post-Graduate,1,4,6,94422,3,1,Testing,3,6,1,3,4,1,15,7,10,2,5,Product Owner
17859,Male,Married,Graduate,1,3,8,59882,2,-2,Development,3,6,4,3,5,4,11,4,10,2,4,Product Manager
17860,Female,Married,Graduate,4,3,8,78750,3,-2,HR,3,4,3,3,1,2,8,3,8,1,5,Product Owner
17861,Male,Married,Doctorate,3,4,8,93669,2,0,DevOps,3,4,2,5,1,1,13,8,10,2,5,Product Owner
17862,Female,Single,Graduate,1,4,9,79756,2,1,Testing,3,5,5,3,2,4,8,3,8,1,5,Product Owner
17863,Male,Married,Post-Graduate,4,4,7,91618,3,1,DevOps,3,5,4,3,4,4,15,4,9,2,3,Product Owner
17864,Female,Married,Graduate,1,3,6,78835,3,-1,Testing,3,6,0,3,3,4,17,8,10,2,1,VP
17865,Female,Single,Graduate,2,3,7,87993,3,-1,Product Management,3,7,5,3,5,3,15,10,12,4,5,VP
17866,Female,Married,Post-Graduate,4,4,18,58244,2,0,Development,2,0,1,4,2,4,14,4,8,2,1,Senior Developer
17867,Male,Married,Post-Graduate,4,5,9,51349,2,0,Training,2,3,3,1,4,3,19,6,10,2,4,Product Manager
17868,Male,Married,Graduate,3,4,9,91232,3,-2,Product Management,3,7,0,2,1,3,16,7,10,4,4,Product Owner
17869,Male,Married,Doctorate,3,3,7,76503,3,-2,DevOps,3,2,0,4,1,2,19,4,11,4,5,Product Owner
17870,Female,Married,Post-Graduate,1,3,10,64151,2,1,Sales,3,2,3,4,4,2,12,6,9,2,2,Product Manager
17871,Male,Divorced,Post-Graduate,2,4,7,91157,3,-1,Public Relations,3,5,4,4,2,1,19,11,14,3,5,VP
17872,Female,Married,Graduate,3,4,6,78020,2,0,Sales,3,3,0,5,5,1,18,4,13,4,5,VP
17873,Male,Married,Graduate,3,4,6,91526,3,-2,Testing,3,4,3,3,3,4,15,4,14,3,5,VP
17874,Male,Married,Post-Graduate,2,5,10,64984,2,-1,Development,3,4,4,2,5,4,13,4,8,4,5,Product Manager
17875,Male,Divorced,Doctorate,4,3,8,89388,3,1,Sales,3,7,5,5,5,3,16,11,14,2,5,VP
17876,Male,Married,Graduate,2,3,17,58659,2,-1,Public Relations,2,0,1,4,4,2,20,4,8,3,3,Senior Developer
17877,Male,Single,Doctorate,1,3,18,50513,2,-1,Testing,2,1,2,3,4,2,11,5,6,4,4,Senior Developer
17878,Male,Married,Doctorate,2,5,12,54907,2,1,Public Relations,3,3,1,5,3,2,19,4,7,1,5,Senior Developer
17879,Male,Married,Graduate,4,3,7,89110,3,-2,DevOps,3,6,0,1,5,3,17,10,10,4,5,VP
17880,Male,Married,Post-Graduate,2,4,8,91900,3,-1,Sales,3,4,3,3,5,4,20,8,10,3,3,Product Owner
17881,Male,Single,Graduate,4,3,7,85487,2,1,DevOps,3,6,2,1,3,1,18,3,10,3,5,VP
17882,Male,Married,Post-Graduate,1,3,9,89879,2,-1,Product Management,3,5,3,2,4,1,9,8,9,1,5,Product Owner
17883,Female,Single,Doctorate,4,5,14,46392,2,-1,Development,2,3,0,3,2,1,13,4,7,2,3,Senior Developer
17884,Male,Married,Post-Graduate,2,4,7,79814,2,0,Product Management,3,5,4,3,1,4,17,10,10,4,4,VP
17885,Male,Married,Post-Graduate,4,5,15,52042,2,-2,Sales,3,0,0,4,2,2,16,4,5,1,3,Senior Developer
17886,Female,Single,Doctorate,1,5,7,76646,3,0,Consultancy,3,5,0,4,4,4,16,10,14,3,4,VP
17887,Female,Married,Graduate,1,4,9,77045,3,-1,Sales,3,6,2,3,2,4,20,4,10,4,4,Product Owner
17888,Female,Single,Doctorate,2,4,11,59106,2,-2,DevOps,2,4,2,5,3,2,20,5,10,1,2,Product Manager
17889,Male,Married,Graduate,2,3,7,84090,3,0,HR,3,7,0,1,4,2,19,3,10,4,1,Product Owner
17890,Male,Married,Doctorate,3,4,8,46381,2,-2,Product Management,2,2,4,2,4,4,16,7,10,4,2,Product Manager
17891,Female,Married,Graduate,2,4,7,92189,2,-2,DevOps,3,7,2,4,4,3,19,7,11,4,5,Product Owner
17892,Male,Single,Graduate,3,5,12,63337,2,0,HR,3,3,4,1,4,4,10,6,8,3,5,Product Manager
17893,Male,Married,Graduate,3,3,9,80035,3,0,HR,3,2,4,5,2,2,16,7,10,3,1,Product Owner
17894,Male,Divorced,Post-Graduate,2,3,8,61602,2,0,Public Relations,3,7,3,3,4,1,17,5,9,1,5,Product Manager
17895,Male,Single,Graduate,1,3,6,84608,2,-2,Public Relations,3,9,3,2,2,1,19,10,14,3,2,VP
17896,Female,Single,Post-Graduate,4,5,8,88223,3,-2,HR,3,8,1,5,5,2,17,11,14,2,4,VP
17897,Female,Single,Graduate,3,3,11,63897,2,-1,DevOps,3,5,0,4,4,1,14,5,10,1,5,Product Manager
17898,Female,Married,Doctorate,4,4,12,53016,2,0,Development,2,5,1,3,2,1,9,6,8,4,3,Product Manager
17899,Female,Married,Post-Graduate,1,3,15,52261,2,0,HR,2,3,0,1,3,1,14,3,5,3,4,Senior Developer
17900,Male,Married,Graduate,4,3,9,78415,3,-1,HR,3,8,6,1,3,4,20,5,11,2,4,VP
17901,Female,Married,Post-Graduate,3,3,9,94496,2,1,Development,3,3,4,1,2,4,16,8,12,2,5,VP
17902,Female,Single,Graduate,1,3,8,92000,2,-1,Development,3,7,5,4,1,2,14,6,11,3,3,Product Owner
17903,Male,Married,Graduate,3,5,6,86526,3,0,Consultancy,3,6,0,5,3,4,20,5,11,2,4,VP
17904,Female,Single,Graduate,1,5,6,84890,2,0,Consultancy,3,5,1,5,3,3,8,4,8,1,4,Product Owner
17905,Male,Married,Graduate,2,3,9,76636,2,-2,Consultancy,3,6,0,5,4,2,14,3,10,2,2,Product Owner
17906,Male,Married,Post-Graduate,3,4,10,59972,2,1,Development,2,2,0,2,3,2,19,3,9,2,3,Product Manager
17907,Male,Married,Post-Graduate,2,3,7,75416,2,0,DevOps,3,9,5,3,1,4,19,11,13,3,5,VP
17908,Male,Divorced,Post-Graduate,1,3,15,53715,2,1,DevOps,2,2,2,1,5,1,12,4,7,3,2,Senior Developer
17909,Male,Married,Post-Graduate,2,3,9,61617,2,-1,Public Relations,2,7,3,3,2,2,15,5,8,4,1,Product Manager
17910,Female,Married,Graduate,2,4,8,88552,2,0,Training,3,6,3,4,5,2,20,9,10,2,1,VP
17911,Female,Married,Post-Graduate,2,3,12,54947,2,-1,Public Relations,2,3,4,4,2,2,8,3,8,1,3,Product Manager
17912,Female,Married,Post-Graduate,2,5,9,64837,2,-1,Training,3,6,4,2,3,1,8,6,8,1,5,Product Manager
17913,Female,Married,Graduate,4,4,15,54587,2,1,Consultancy,3,3,0,2,5,1,8,3,6,2,2,Senior Developer
17914,Male,Single,Graduate,4,3,8,79851,2,-1,Consultancy,3,8,3,1,3,1,15,9,12,2,5,VP
17915,Female,Married,Graduate,3,3,7,75617,2,-1,Development,3,4,4,1,4,1,19,7,10,3,3,Product Owner
17916,Male,Married,Post-Graduate,4,4,8,79839,3,1,Public Relations,3,6,1,3,3,1,10,6,9,2,3,Product Owner
17917,Male,Married,Post-Graduate,4,3,7,89511,3,-1,Sales,3,6,1,5,5,1,20,11,12,3,4,VP
17918,Male,Married,Graduate,1,4,16,51851,2,0,Product Management,2,0,0,4,4,1,20,5,8,1,2,Senior Developer
17919,Male,Married,Post-Graduate,3,4,8,86866,2,-2,Sales,3,7,5,3,2,2,15,3,11,4,1,VP
17920,Male,Married,Post-Graduate,2,4,6,82557,3,-1,DevOps,3,3,6,1,2,1,20,5,13,2,4,VP
17921,Female,Single,Post-Graduate,2,4,8,91274,3,1,Testing,3,8,6,4,1,4,15,3,14,3,1,VP
17922,Male,Married,Post-Graduate,1,4,8,85808,2,-2,Testing,3,3,2,4,2,2,19,3,9,3,2,Product Owner
17923,Male,Married,Graduate,3,4,8,79418,2,-1,Sales,3,8,6,1,5,3,16,8,14,4,3,VP
17924,Male,Divorced,Post-Graduate,4,3,15,50027,2,-1,Development,2,1,0,5,4,2,8,3,5,1,1,Senior Developer
17925,Female,Married,Graduate,1,4,8,45843,2,-2,People Management,2,5,5,1,2,1,13,6,8,4,5,Product Manager
17926,Male,Divorced,Graduate,3,3,8,55479,2,-2,Development,2,3,3,5,4,4,14,5,9,4,4,Product Manager
17927,Male,Divorced,Graduate,3,5,11,60740,2,-1,Testing,3,2,3,3,1,2,20,4,8,1,5,Product Manager
17928,Male,Married,Graduate,1,3,13,51169,2,-2,Product Management,2,0,1,5,1,3,18,3,8,3,5,Senior Developer
17929,Female,Single,Post-Graduate,2,3,9,87295,2,-1,Consultancy,3,3,2,4,4,1,20,3,11,2,2,VP
17930,Female,Married,Post-Graduate,3,3,8,56725,2,-1,DevOps,3,4,3,5,1,3,18,4,10,4,4,Product Manager
17931,Female,Married,Doctorate,1,5,8,90906,3,0,DevOps,3,9,6,5,2,1,16,3,14,4,5,VP
17932,Male,Married,Doctorate,4,3,13,54106,2,-1,People Management,3,3,1,2,5,3,12,5,6,1,4,Senior Developer
17933,Female,Single,Graduate,4,5,16,49279,2,0,Public Relations,3,2,2,5,4,1,15,4,7,3,4,Senior Developer
17934,Male,Married,Doctorate,3,3,9,60973,2,-2,Sales,2,2,5,1,3,4,10,5,9,4,4,Product Manager
17935,Male,Married,Doctorate,3,3,12,46779,2,1,Testing,3,0,3,3,4,3,16,3,7,2,4,Senior Developer
17936,Male,Married,Post-Graduate,4,4,7,87420,2,0,Development,3,9,2,1,5,3,16,9,12,2,2,VP
17937,Female,Married,Graduate,4,3,8,77050,2,1,Development,3,4,5,5,3,2,18,7,10,2,3,VP
17938,Male,Married,Post-Graduate,2,4,6,81834,3,1,Training,3,5,4,5,4,1,9,8,9,1,2,Product Owner
17939,Female,Married,Graduate,2,3,7,75745,3,-1,HR,3,4,5,5,5,2,19,5,10,4,4,Product Owner
17940,Male,Married,Graduate,4,3,12,55240,2,1,Public Relations,2,2,2,5,4,1,18,5,7,3,3,Senior Developer
17941,Male,Married,Graduate,2,4,8,87919,2,1,Development,3,5,0,2,1,1,20,8,13,2,4,VP
17942,Male,Married,Graduate,3,3,9,80923,3,0,Development,3,3,5,4,3,1,12,8,10,3,4,Product Owner
17943,Male,Married,Post-Graduate,2,3,13,45452,2,0,People Management,2,2,2,3,4,2,17,5,7,4,4,Senior Developer
17944,Female,Married,Graduate,2,4,12,45862,2,0,Product Management,2,2,1,5,2,2,13,4,6,3,4,Senior Developer
17945,Male,Married,Doctorate,1,3,9,88904,2,1,DevOps,3,8,1,2,3,4,15,8,12,3,1,VP
17946,Male,Married,Graduate,4,3,11,63931,2,1,Development,2,3,0,3,3,1,19,5,9,1,4,Product Manager
17947,Female,Married,Graduate,4,4,16,56274,2,0,Product Management,3,2,2,3,1,4,12,3,8,2,5,Senior Developer
17948,Male,Married,Post-Graduate,4,4,9,89985,2,1,People Management,3,8,5,4,4,3,20,8,10,3,4,VP
17949,Male,Married,Doctorate,2,3,9,92575,2,-2,DevOps,3,5,0,1,2,2,19,8,10,4,5,VP
17950,Female,Married,Post-Graduate,1,3,12,56344,2,1,Product Management,2,1,2,2,4,3,18,5,6,1,2,Senior Developer
17951,Male,Divorced,Graduate,2,4,7,87121,3,0,Public Relations,3,6,2,5,3,3,16,10,10,3,2,VP
17952,Male,Married,Post-Graduate,2,3,8,94674,3,-1,DevOps,3,4,3,4,5,3,16,6,11,2,2,VP
17953,Male,Single,Graduate,4,4,11,45928,2,0,Public Relations,3,2,4,5,3,4,10,6,9,3,2,Product Manager
17954,Male,Married,Post-Graduate,3,3,9,62481,2,-1,Consultancy,3,6,3,2,2,4,19,6,9,4,5,Product Manager
17955,Male,Single,Doctorate,2,4,14,49055,2,0,Training,3,3,3,1,4,4,17,5,8,4,2,Senior Developer
17956,Male,Married,Post-Graduate,1,4,17,49396,2,-2,Sales,2,3,0,2,2,4,20,5,8,3,3,Senior Developer
17957,Female,Married,Doctorate,2,4,14,63812,2,-2,HR,3,3,2,1,4,2,17,3,7,1,2,Senior Developer
17958,Male,Single,Graduate,3,4,18,55959,2,-2,Testing,3,1,3,3,5,2,20,5,5,4,2,Senior Developer
17959,Male,Married,Doctorate,4,5,9,50299,2,-2,Testing,3,6,5,4,2,2,11,3,9,4,4,Product Manager
17960,Male,Married,Graduate,4,5,9,89557,3,-2,HR,3,7,6,4,1,4,17,5,13,4,1,VP
17961,Male,Married,Graduate,2,5,8,56686,2,1,Training,3,5,5,4,2,1,13,4,9,1,4,Product Manager
17962,Male,Divorced,Post-Graduate,3,5,7,84403,2,0,Consultancy,3,4,1,1,4,4,20,8,14,3,4,VP
17963,Male,Single,Graduate,4,4,14,61809,2,-2,Development,2,3,2,1,4,2,14,3,5,3,2,Senior Developer
17964,Male,Married,Graduate,1,3,10,46461,2,-1,Consultancy,3,5,4,4,1,2,13,4,8,2,4,Product Manager
17965,Male,Married,Post-Graduate,3,4,13,53570,2,1,Testing,2,0,0,5,5,4,16,4,7,4,2,Senior Developer
17966,Female,Single,Graduate,4,3,12,45430,2,-2,HR,3,0,1,4,2,1,18,3,7,3,5,Senior Developer
17967,Female,Divorced,Post-Graduate,3,4,7,93412,2,-1,People Management,3,7,2,2,3,4,8,3,8,1,2,Product Owner
17968,Male,Single,Graduate,1,4,8,78529,2,-2,Training,3,7,3,1,5,4,19,5,9,2,4,Product Owner
17969,Female,Single,Graduate,4,5,8,83133,2,-1,Product Management,3,3,0,5,1,2,10,5,9,3,4,Product Owner
17970,Male,Married,Graduate,3,5,8,50883,2,-1,Testing,3,7,3,4,1,4,19,4,10,4,2,Product Manager
17971,Male,Married,Post-Graduate,1,3,7,83595,2,0,Training,3,3,2,3,1,1,20,5,14,4,2,VP
17972,Male,Married,Doctorate,3,3,9,85611,3,0,Product Management,3,2,3,5,1,2,11,3,10,3,2,Product Owner
17973,Female,Married,Graduate,4,3,11,48244,2,1,Development,3,3,5,1,5,1,17,6,8,4,5,Product Manager
17974,Male,Married,Doctorate,3,3,15,56193,2,1,DevOps,3,2,0,3,3,2,8,3,6,3,4,Senior Developer
17975,Female,Married,Post-Graduate,2,5,15,52626,2,-2,Sales,3,1,1,5,5,2,8,4,5,4,4,Senior Developer
17976,Male,Single,Graduate,3,5,12,56995,2,-2,Testing,2,6,2,2,5,4,15,7,8,1,4,Product Manager
17977,Male,Divorced,Graduate,4,5,15,63684,2,1,Consultancy,3,3,3,3,4,2,12,5,8,4,3,Senior Developer
17978,Female,Divorced,Post-Graduate,1,3,16,62127,2,1,Public Relations,3,2,0,2,2,1,19,4,5,4,3,Senior Developer
17979,Male,Divorced,Graduate,3,4,7,79270,2,-2,Testing,3,6,0,5,5,4,19,11,12,4,2,VP
17980,Female,Married,Graduate,1,3,18,60393,2,-1,Sales,2,2,0,3,2,1,15,5,8,3,3,Senior Developer
17981,Female,Married,Post-Graduate,1,3,9,82522,3,-2,HR,3,4,1,4,2,4,16,9,14,4,2,VP
17982,Female,Married,Graduate,3,4,8,89613,2,0,DevOps,3,2,1,5,2,4,8,4,8,1,5,Product Owner
17983,Male,Married,Post-Graduate,1,4,9,75248,3,1,People Management,3,2,0,2,4,2,9,3,9,1,4,Product Owner
17984,Male,Single,Post-Graduate,3,5,6,88201,2,-2,HR,3,3,2,1,4,4,16,9,11,4,3,VP
17985,Female,Married,Graduate,2,4,15,47773,2,1,Consultancy,3,3,2,5,3,2,9,5,6,3,2,Senior Developer
17986,Male,Married,Graduate,3,3,7,91255,2,0,Public Relations,3,7,6,2,5,1,18,10,11,3,4,VP
17987,Male,Married,Graduate,2,3,14,51027,2,1,HR,3,0,0,2,4,1,18,5,5,3,2,Senior Developer
17988,Female,Single,Graduate,3,5,9,94296,3,-2,People Management,3,6,6,2,5,1,19,5,12,4,4,VP
17989,Male,Divorced,Post-Graduate,1,4,6,82461,3,-1,Product Management,3,3,3,1,4,1,17,6,9,4,4,Product Owner
17990,Male,Married,Post-Graduate,2,3,6,93152,3,1,Training,3,7,1,4,2,4,15,5,12,4,4,VP
17991,Male,Married,Post-Graduate,3,3,7,85144,2,-2,Product Management,3,5,5,3,1,4,20,10,11,3,2,VP
17992,Female,Married,Post-Graduate,3,3,9,94457,3,0,Public Relations,3,7,4,5,5,4,17,8,11,2,5,VP
17993,Male,Married,Doctorate,1,4,11,49089,2,1,Product Management,2,4,5,3,3,1,15,6,8,3,4,Product Manager
17994,Female,Married,Graduate,3,3,7,76575,2,-2,Development,3,9,2,3,3,2,16,8,13,4,4,VP
17995,Male,Married,Graduate,4,4,9,62218,2,0,HR,3,2,5,4,1,4,14,6,10,3,5,Product Manager
17996,Male,Married,Doctorate,4,4,9,94499,2,0,Product Management,3,6,4,4,2,4,8,8,8,1,3,Product Owner
17997,Male,Married,Post-Graduate,2,3,12,51682,2,0,Consultancy,3,2,2,4,2,3,9,4,8,2,3,Product Manager
17998,Male,Married,Post-Graduate,3,3,8,80427,3,0,DevOps,3,9,2,4,4,3,19,6,11,4,2,VP
17999,Female,Married,Graduate,3,3,11,53196,2,1,Training,3,6,5,2,2,1,15,6,8,1,3,Product Manager
18000,Male,Married,Post-Graduate,1,5,18,60301,2,-1,HR,2,3,3,1,2,4,9,5,8,3,5,Senior Developer
18001,Male,Married,Graduate,2,5,6,83882,3,1,Product Management,3,9,6,4,3,4,18,11,13,4,2,VP
18002,Male,Married,Doctorate,4,5,7,92237,3,1,HR,3,6,3,2,2,4,17,11,12,3,2,VP
18003,Female,Married,Graduate,3,4,8,80505,2,0,Testing,3,5,3,5,2,1,14,7,10,2,5,Product Owner
18004,Male,Married,Doctorate,3,3,18,56154,2,-2,Product Management,2,3,2,4,2,1,13,3,8,1,1,Senior Developer
18005,Male,Married,Graduate,3,3,8,75458,3,-2,Testing,3,4,3,5,5,2,20,5,9,4,4,Product Owner
18006,Male,Married,Post-Graduate,3,4,6,92833,3,-1,Product Management,3,7,3,2,5,1,19,7,11,2,2,VP
18007,Male,Married,Graduate,1,3,7,79994,3,0,Testing,3,3,0,1,3,3,10,7,9,2,1,Product Owner
18008,Male,Married,Graduate,2,4,11,49431,2,-2,DevOps,2,5,4,1,1,1,20,5,8,4,5,Product Manager
18009,Male,Married,Post-Graduate,1,4,13,62864,2,-1,Sales,3,2,3,4,3,4,9,5,5,4,4,Senior Developer
18010,Male,Married,Post-Graduate,3,5,18,58118,2,1,DevOps,2,3,1,5,3,1,8,3,7,2,3,Senior Developer
18011,Male,Married,Post-Graduate,2,3,6,88798,2,-2,Sales,3,7,3,2,3,1,9,7,9,1,4,Product Owner
18012,Male,Married,Graduate,1,4,10,46581,2,1,Sales,2,2,4,1,3,4,20,4,8,3,4,Product Manager
18013,Male,Single,Graduate,4,4,10,45050,2,-2,People Management,2,2,4,5,4,3,11,5,8,4,4,Product Manager
18014,Female,Married,Graduate,3,5,18,59704,2,0,Consultancy,3,0,2,2,1,2,16,3,5,4,3,Senior Developer
18015,Female,Married,Graduate,4,5,7,94486,3,1,Product Management,3,5,1,5,4,3,17,9,13,4,4,VP
18016,Female,Married,Graduate,3,4,7,94768,2,-1,Training,3,4,2,2,4,3,17,6,14,2,4,VP
18017,Male,Divorced,Post-Graduate,3,3,9,94810,3,-2,Testing,3,9,5,2,3,4,16,7,11,2,4,VP
18018,Male,Married,Post-Graduate,4,5,8,84120,2,0,Testing,3,3,0,3,5,3,19,9,14,3,2,VP
18019,Female,Married,Post-Graduate,4,4,8,93948,3,0,Training,3,7,5,5,3,2,15,8,14,2,1,VP
18020,Male,Divorced,Post-Graduate,2,4,9,76348,3,0,Testing,3,3,3,1,2,1,19,4,10,2,2,VP
18021,Male,Divorced,Graduate,2,5,9,56911,2,-2,Testing,2,2,1,3,2,3,11,5,10,4,5,Product Manager
18022,Female,Divorced,Graduate,3,3,13,60009,2,1,Consultancy,3,0,0,2,4,4,10,5,7,3,2,Senior Developer
18023,Female,Married,Graduate,2,3,13,46201,2,-2,DevOps,2,2,0,2,3,4,19,5,7,2,5,Senior Developer
18024,Male,Married,Doctorate,1,3,12,48130,2,0,Consultancy,2,3,1,1,2,2,8,7,8,1,4,Product Manager
18025,Female,Divorced,Post-Graduate,1,5,9,77779,3,0,Training,3,4,4,4,5,2,17,7,14,3,3,VP
18026,Male,Divorced,Graduate,3,3,17,48684,2,-1,People Management,2,2,0,4,1,1,18,4,5,1,4,Senior Developer
18027,Male,Married,Graduate,2,3,12,58252,2,1,Training,2,2,0,2,2,4,11,4,9,1,4,Product Manager
18028,Male,Married,Graduate,4,5,10,45427,2,-2,Product Management,2,7,5,2,5,1,10,6,8,3,4,Product Manager
18029,Male,Married,Post-Graduate,4,3,7,75699,3,-1,Consultancy,3,9,6,5,5,2,19,11,14,3,2,VP
18030,Male,Married,Post-Graduate,4,5,9,85044,3,1,Product Management,3,4,4,5,5,1,20,3,11,3,3,VP
18031,Male,Married,Post-Graduate,3,4,6,82427,3,0,Sales,3,2,1,1,4,2,11,3,9,2,2,Product Owner
18032,Female,Married,Graduate,3,4,9,63888,2,1,People Management,3,7,5,3,3,1,14,5,10,2,4,Product Manager
18033,Male,Married,Graduate,3,5,9,81514,3,0,Testing,3,3,5,5,3,4,9,6,9,1,5,Product Owner
18034,Male,Married,Graduate,4,4,13,56311,2,0,Training,2,3,0,3,2,4,16,3,8,3,3,Senior Developer
18035,Female,Married,Doctorate,4,3,10,47481,2,1,Testing,2,3,3,2,2,4,17,3,9,1,3,Product Manager
18036,Male,Married,Graduate,1,4,8,89353,3,-2,Product Management,3,3,0,2,4,1,18,9,12,2,4,VP
18037,Female,Married,Graduate,4,5,12,61486,2,-2,HR,2,3,0,3,5,2,13,5,8,3,1,Senior Developer
18038,Male,Single,Graduate,4,4,18,47213,2,-1,Development,3,2,3,2,2,1,8,5,5,3,2,Senior Developer
18039,Female,Married,Post-Graduate,1,4,8,56648,2,1,Consultancy,3,3,4,5,1,1,10,4,9,4,1,Product Manager
18040,Female,Married,Graduate,4,5,8,89399,3,0,Development,3,7,0,4,2,2,12,5,9,3,4,Product Owner
18041,Male,Married,Graduate,4,4,6,78455,2,1,Training,3,3,5,3,2,1,17,7,11,4,3,Product Owner
18042,Male,Single,Graduate,4,5,7,85876,2,-2,DevOps,3,4,0,4,2,1,8,4,8,1,2,Product Owner
18043,Male,Married,Post-Graduate,4,3,9,59262,2,1,Consultancy,2,5,3,5,1,3,14,7,10,3,4,Product Manager
18044,Male,Married,Post-Graduate,2,4,6,79632,2,-2,Product Management,3,7,3,2,3,1,14,8,11,4,2,Product Owner
